#task_id,task_type,worker_rank,timeout,overhead,inv,max,level,outcome,rc_num,rc_str,tot_msec_solv,tot_msec_task
b79ead49-52f4-4fb3-bcd9-20644ccedbfc,cnf,92,20.0,0.049013982000019496,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,59
956b9671-f5d9-49d8-987c-c701e30934ac,cnf,93,20.0,0.04810748199997761,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,58
5a18c237-1747-4a13-9ab7-d2befeed9167,cnf,94,20.0,0.055440132000001086,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,18,66
08af1555-68c9-4ddd-83a7-175006c4c290,cnf,95,20.0,0.048904712000023665,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,18,59
cbdf8247-09a6-4cb9-85d5-07c022732f90,cnf,96,20.0,0.04901731199998949,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,24,59
d97966ad-d639-445f-8f89-665d4bddd037,cnf,97,20.0,0.05089293200001066,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,61
4c7b8a81-ca83-4050-b55d-7d10cc76c6a5,cnf,98,20.0,0.048658952999971916,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
ba141cc1-80b7-4da7-b458-c67c5657dff5,cnf,99,20.0,0.048716571999989355,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
0a7a054c-f94e-4819-bc66-5b298a00e517,cnf,100,20.0,0.049093331999984,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,24,59
be9ea3de-36db-4143-931c-0c9f5036bea7,cnf,101,20.0,0.04862990300000547,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,24,59
e821594d-c50d-48b6-b5c8-aeaf4006b8b8,cnf,102,20.0,0.0500565020000181,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,60
bef21909-c817-4775-b8ce-2e0f66f5e3a8,cnf,103,20.0,0.04838137199999437,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
4510297d-20b7-4fb2-9cd6-f61a4d634a2c,cnf,104,20.0,0.04905098199998292,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
b136e2f4-e18e-4615-9f2d-2e6b9bd1815d,cnf,105,20.0,0.05101775300005329,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,61
edce5b2a-5970-45fb-b96e-c803dd9f26c2,cnf,106,20.0,0.050462912000000415,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,61
5c54689e-62b0-4f01-b762-5988d15131d0,cnf,107,20.0,0.049139512000010654,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,17,60
fde2c175-90bb-474f-8b27-28fc941d726a,cnf,108,20.0,0.05025443299996368,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,61
6c812615-dbce-4add-8d95-89faffb45af8,cnf,109,20.0,0.05064355299998624,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,61
544848a6-f305-4580-9106-895e76e8d220,cnf,110,20.0,0.04932437200000095,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,60
3f3e1d4b-307d-41cc-bd26-536aaac2c381,cnf,111,20.0,0.04880616299999474,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
8dbb74c5-02bf-42a3-946e-77805c1eccde,cnf,112,20.0,0.04911127200000465,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
516af5d1-cdba-409f-a5fb-7382648448e0,cnf,113,20.0,0.04932438199995204,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,60
cdec5c3a-8db6-48ca-9b30-26cae6bf039e,cnf,114,20.0,0.0492596830000025,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,60
e4fd8228-a493-40f8-853b-9371c3c066cd,cnf,115,20.0,0.04965554299997166,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,60
1374ad7a-ce97-40f9-81d8-8eb5f9e9b3e5,cnf,116,20.0,0.04916975199995477,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,60
112d1ae5-2da8-48bb-b591-d435c3341add,cnf,117,20.0,0.04894997200000262,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
874f6430-35be-4316-ab4f-45d923a34fd5,cnf,118,20.0,0.0491899929999704,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,60
5c4eb0b4-3915-4023-88d1-e39d411c5d97,cnf,119,20.0,0.04931919299997389,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,18,60
795cc469-bccb-4c1a-bd5c-2461e13a7c40,cnf,120,20.0,0.049064831999999114,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,59
5c70e19e-8b52-46b8-b19a-3bea668bdfcf,cnf,121,20.0,0.048623262000035083,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
233d9873-cfe1-48f9-83ea-949668b6fb68,cnf,122,20.0,0.04879787300001226,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,59
a5e2cefc-60ff-49f7-9316-ee3d89de0aff,cnf,123,20.0,0.0492198819999885,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,60
985fbd20-8772-4ff7-87c1-e5a7c7357a4c,cnf,124,20.0,0.049158782999995765,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,60
c525d796-13ff-4915-9452-0931d9175a4b,cnf,125,20.0,0.04886913199999299,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,59
23ff9ca0-98bb-410a-9932-e03c14038b53,cnf,126,20.0,0.04882122200001504,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,24,59
3786952c-2eef-4480-aec9-8bc135bcbfcb,cnf,127,20.0,0.050275692000013805,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,61
8bc2b356-921b-4f7b-adf3-2eb8dcaaa1a0,cnf,1,20.0,0.04774393200000304,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,58
e21e69c7-5613-47d2-95ad-f99695bfa82b,cnf,2,20.0,0.048873921999984304,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
30d04ffd-2089-4998-8531-86e143251348,cnf,3,20.0,0.04792380300000332,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,58
88edb933-6d7a-4471-b1f8-34b781ec8912,cnf,4,20.0,0.04865366299998186,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,59
91586ea4-a319-41fa-8c87-dc54c8fb6d62,cnf,5,20.0,0.05091601200001605,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,61
35c092a3-44fc-4765-9362-9d25d13b435c,cnf,6,20.0,0.051810571999965305,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,62
b2326e10-7873-45ef-abd1-36fca8a20866,cnf,7,20.0,0.060640171999978065,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,26,71
9396f343-40e8-4bf0-b862-c572df292158,cnf,8,20.0,0.049104623000005176,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,18,59
c5e7e3b8-5f87-4aa4-81a8-ddca1de7bc2d,cnf,9,20.0,0.05037442199994757,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,60
16ced58e-acbd-4591-ab05-b2b12ea01b9a,cnf,10,20.0,0.06212678299999652,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,72
dde439a1-19d7-46d4-8a0c-0c9892d120e9,cnf,11,20.0,0.04811794199997621,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,58
6bd6d473-e98d-4c54-bcfe-2c465ff0f04e,cnf,12,20.0,0.04860610299999735,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,24,59
4a2f17c0-c39c-4606-b5f4-584db6d61cef,cnf,13,20.0,0.049476911999988715,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,60
5771df89-939e-4ebb-b377-d1c2fb9397e0,cnf,14,20.0,0.04964660199999571,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,60
e82a40f4-34be-45d9-987d-e94759fc311d,cnf,15,20.0,0.04802119300001095,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,58
d4db3ab1-4f3e-4032-a323-2eb29de67c20,cnf,16,20.0,0.0517021929999828,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,26,62
3ab16305-67f2-4c05-a858-5462383977c1,cnf,17,20.0,0.04829283299994813,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,58
a4f4ca15-c97f-44e3-9986-7b41689ae5a3,cnf,18,20.0,0.04836614200002032,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,58
1fa67ed8-21f9-4490-88c3-6139f03d3055,cnf,19,20.0,0.04897577200000569,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
cf6f9ff0-c14e-4b8b-abfd-e56750d14c4a,cnf,20,20.0,0.04898760199995422,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,59
7d8a4d2f-1cf3-4cd5-917a-3ead4401797e,cnf,21,20.0,0.04985772300000235,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,60
84ca9ce8-3904-43fe-b56d-c6b8c50cf9de,cnf,22,20.0,0.048692312000014226,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
981eb7a2-cad7-4d0d-b13c-d86db7f9a6f9,cnf,23,20.0,0.05036077199997635,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,60
0b833bf5-3ef7-4b85-ac3a-2cc590a3b9ef,cnf,24,20.0,0.05438550200000236,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,65
ba05d37c-bb35-4f31-8555-86b8012ea204,cnf,25,20.0,0.04956140299998424,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,60
1217b5a6-9941-47cc-9232-9c5a47723b78,cnf,26,20.0,0.047732292000034704,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,58
ab5a5ef8-a7bd-4da9-8dc6-ac451fb28a4b,cnf,27,20.0,0.05586021299995991,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,66
f289d642-5ce5-47d1-912d-46f3d113ec0c,cnf,28,20.0,0.05000942200001646,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,60
160ce1bc-f2e4-47d1-b76f-68b0d248a47f,cnf,29,20.0,0.04796399200000678,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,58
d0f0da92-9ac9-4b80-a808-35b4825009a1,cnf,30,20.0,0.048663091999969765,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,24,59
591477e5-4b12-462e-80dd-1443cd35b56c,cnf,31,20.0,0.047498102000020026,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,18,58
e3ad3f65-2edb-4514-8810-82c868966ba6,cnf,32,20.0,0.049502222000000984,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,60
3572f550-e0ed-48c0-a700-37dfe91f1259,cnf,33,20.0,0.04931600200001185,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,59
9a68c7d2-50a9-42e3-8f49-b2848413a139,cnf,34,20.0,0.05019413299999087,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,25,60
07e55c79-e6b9-4160-b093-0ae4d6d62fe0,cnf,35,20.0,0.04941219199997704,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,60
9683fc96-2d3b-42c0-8441-8c7453da349b,cnf,36,20.0,0.05370065300002125,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,24,64
699bae58-85c7-4171-8739-f45edb03f916,cnf,37,20.0,0.05618628299998818,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,30,66
2fcba867-4506-49bf-a860-0c8b3cd8da6f,cnf,38,20.0,0.06621280300004173,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,26,76
1ebf12bd-4094-401e-a9b2-13af8ca71a36,cnf,39,20.0,0.04802259199999526,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,58
daf12f46-91db-4f42-846a-71456325dc84,cnf,40,20.0,0.05432515300003615,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,65
c36d0eed-6e7e-459a-ba00-beb2054dda74,cnf,41,20.0,0.04774343300005057,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,58
fac489e1-1d51-4555-8a60-c9ec7b659944,cnf,42,20.0,0.04854680199997574,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
a889a4e2-4bfd-477e-8915-d4832ebf77cf,cnf,43,20.0,0.04846256199999743,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
cea11ff0-a7af-4bb8-9559-71b82d351bbb,cnf,44,20.0,0.04945788300000231,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,60
87716b13-8632-4f71-b38e-840548ff3bca,cnf,45,20.0,0.048420131999989735,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,59
2a250eea-7086-4ed3-b55d-5780c18ec7d8,cnf,46,20.0,0.04799192199999425,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,58
cfe2b4fd-e53e-4ad3-bad5-bad70062a30a,cnf,47,20.0,0.04908717299997534,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
df58362c-e308-4ed0-87f6-8b9eeb8eb5c9,cnf,48,20.0,0.05047865199998114,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,24,61
24ad79ed-5dfa-4af5-aaf1-9d949c185878,cnf,49,20.0,0.049750512999992225,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,60
5929cc33-5160-452c-86d4-7fff2660c499,cnf,50,20.0,0.04908505299999888,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,24,59
52322a7e-4ee8-46cc-9288-32417a263db8,cnf,51,20.0,0.048795792000021265,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,26,59
348c3eae-aa7f-427f-b6db-94c30e2fc00f,cnf,52,20.0,0.048602202000040506,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,18,59
c04c3936-9555-4e97-ab79-668d4a7e602a,cnf,53,20.0,0.04814033200000267,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,58
031e69b9-999d-4aa0-9620-2ba510ff8484,cnf,54,20.0,0.04874941200000649,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,24,59
e674ea9a-efad-4eb8-a3a7-7751fbe943fa,cnf,55,20.0,0.048536402000024736,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
58c4674d-8781-4607-ad87-69312f69c580,cnf,56,20.0,0.04789727200000016,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,58
e5b149fd-9f07-4b35-83c8-c9e43b95432f,cnf,57,20.0,0.048190672999965045,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,18,58
86b6f5bd-b71d-4466-949a-ef8c18af669a,cnf,58,20.0,0.04868084299999964,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,59
9e72eb2a-c64e-4489-9fd0-8887d235d9d0,cnf,59,20.0,0.0534335230000238,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,17,64
3dd15f10-1c43-4f54-8122-7651060da8f7,cnf,60,20.0,0.04899532199999612,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,59
f922415b-fd7c-49a9-b47e-ee52cfdceb04,cnf,61,20.0,0.05398743299997477,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,64
f0163f2e-97e3-485d-a03a-cca45acbe349,cnf,62,20.0,0.04931532199998401,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,60
88daf261-c71f-48d4-923f-0d9640b51ee2,cnf,63,20.0,0.04999837300005083,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,60
3f999101-d786-4d22-8084-79eec3704989,cnf,64,20.0,0.05421014300003435,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,64
76991b04-1f1a-4c7d-9929-44680624843a,cnf,65,20.0,0.04958324200003972,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,60
35263c06-eb88-4eba-880e-e3294656495e,cnf,66,20.0,0.0494488919999867,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,60
e65b9f7f-e3bf-4160-828e-6b74ba5e1457,cnf,67,20.0,0.04904501200002187,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,59
9dafff9c-8a53-453e-b3a0-4df680eedaeb,cnf,68,20.0,0.04842071199999509,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
3d367061-bc34-49d8-b66c-5d9615ef7b35,cnf,69,20.0,0.048135652999974354,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,58
184583cc-e6e3-41fa-885c-37b5673ed216,cnf,70,20.0,0.0488437419999741,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
5d3b0203-fbe3-477d-979e-7ae3a6327043,cnf,71,20.0,0.04848668199997519,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,59
224c3396-e3ee-4279-bc6e-c7d660b96364,cnf,72,20.0,0.04894483200001787,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
85f4a62f-fc1b-4df2-a104-403b33ee80ce,cnf,73,20.0,0.0490594729999998,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
0c3faff2-2743-4531-88c7-3ffdd836709b,cnf,74,20.0,0.04789778299999625,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,24,58
b1ce522c-b6c8-475b-a8d0-b1ea7b5deda2,cnf,75,20.0,0.04841763199999605,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,17,59
257a89c2-dc78-418f-98b1-4e54d320354f,cnf,76,20.0,0.048703642000020864,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
3af2d363-83ae-4c05-9443-5b0cc816b143,cnf,77,20.0,0.050950602000000345,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,61
19402ddb-e466-4b4d-a9fe-dea4a06b4547,cnf,78,20.0,0.048754712000004474,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
8aca0282-b4c4-4ff0-959a-b40f1a2a8468,cnf,79,20.0,0.04817575200002011,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,58
23953059-cca2-4207-a000-a9bf231d7deb,cnf,80,20.0,0.048831212000038704,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,59
ab78b6ce-0719-4638-b79e-c3de53a896a9,cnf,81,20.0,0.04912414300002865,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,17,59
58c57273-d9b3-458f-bbdd-d6a7408f1dbb,cnf,82,20.0,0.04873069199999236,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
dbab8507-78d8-4dfc-880c-0f43ec15c3ad,cnf,83,20.0,0.04831618299999718,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,59
52fd4a3a-a017-44fd-9ee5-2dfe5f266c34,cnf,84,20.0,0.052763222000010046,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,63
d4557152-dd6c-4134-8ecd-9aacbb0276aa,cnf,85,20.0,0.04828741199997921,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,59
642a2535-0ad9-43cc-9e5e-df30870f340a,cnf,86,20.0,0.04848655199998575,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,59
92a995c7-29f6-4c42-b842-297fdb70654e,cnf,87,20.0,0.049246852999999646,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,60
fce2bac4-a985-482c-9e4c-d2b0d41160ae,cnf,88,20.0,0.04875349200000301,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,18,59
a027d640-ce9f-4b25-9cf1-272b6f0a74ff,cnf,89,20.0,0.04848968200002446,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
d9f2bc5b-3fbe-4375-8f73-a332e3345b8f,cnf,90,20.0,0.04860227200003919,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,18,59
d151b562-7183-4214-b7ee-86b3aed3a619,cnf,91,20.0,0.057168971999999485,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,68
413f27a7-fd1b-49ef-9881-35eb0b47cee5,cnf,92,20.0,0.05946047300000146,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,70
7c71e260-c556-4b05-a5de-09a0ea73b1b1,cnf,93,20.0,0.04806901199998492,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,58
a4942a79-b292-4f1c-a6a8-12e5da826a4c,cnf,94,20.0,0.055322692999993706,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,66
7bf2bede-0fda-4272-b755-06d77747873a,cnf,95,20.0,0.048281372000019473,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
e7a89d3f-c421-4291-97b0-47842c6301f5,cnf,96,20.0,0.0493578120000393,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,27,60
a0281340-d71a-429c-b9c6-4eb5ecd359f0,cnf,97,20.0,0.050958272999992005,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,61
1fc859a1-dee0-4b40-82e3-9036abeac2de,cnf,98,20.0,0.04866801299999679,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,16,59
38a1ee95-7b34-4f0d-8ff6-fd0f24b15f98,cnf,99,20.0,0.04871055199998864,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,59
7544871f-77e7-4ced-8dc4-f50af615ef93,cnf,100,20.0,0.048926472000005106,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,59
820aec80-e7b2-41f7-b6c2-e53ded4fe381,cnf,101,20.0,0.051188572999990356,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,62
67214880-e1fa-4b52-898f-fab4f872c492,cnf,102,20.0,0.051646412000025066,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,62
066d742e-9148-45bf-bed6-224d96bbcd31,cnf,103,20.0,0.047832222000010916,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,58
0e275f9d-2cd2-4a3d-8dbb-08e44e07a240,cnf,104,20.0,0.050221692999969036,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,61
2e60c2d6-e659-4823-8b13-8d05fe54181d,cnf,105,20.0,0.050888563000000886,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,61
06bb3fa8-859e-42b5-8169-aa8d52fc29a6,cnf,106,20.0,0.050169912000001204,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,61
67bfdc2f-94b3-432c-8cc7-fd277d1cb1ae,cnf,107,20.0,0.04893292199994903,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
7e95a4d8-be73-49ef-a62b-e88ef71758c4,cnf,108,20.0,0.051975122999976975,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,26,62
3230efe5-39a9-4789-b65e-49bd2869f668,cnf,109,20.0,0.050407632000030844,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,61
441fcc0c-b448-4faa-be13-ff64c3160831,cnf,110,20.0,0.04952514200004998,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,60
cd003945-a2b0-4c4c-9813-368910c8a92f,cnf,111,20.0,0.04894915300002367,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
dd2bf46e-21da-43b5-bcd7-93886430048b,cnf,112,20.0,0.04840206199997965,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,59
d616983e-06cd-4ef6-961d-24bcdcb61ad8,cnf,113,20.0,0.0493369919999509,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,60
06f61699-fdc3-493d-83cc-ae60b3aff345,cnf,114,20.0,0.04833003200002395,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
7209ff33-04da-439a-8d14-6121b8fbc483,cnf,115,20.0,0.04908395300003576,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
135a246c-04c4-4503-be2c-de8d825dc860,cnf,116,20.0,0.05000174299999571,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,60
adb4a8c5-e05c-487b-b7cd-7bd94c10ffe6,cnf,117,20.0,0.04996831199997587,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,60
aa4c48b5-6b4e-4e64-9389-7bb68599d8a8,cnf,118,20.0,0.04858718200000567,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
0c9fb50c-4072-4d91-a65a-30e8620521df,cnf,119,20.0,0.04864873299999317,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,24,59
01a88ac1-9ee9-403e-9059-eb3bbc4252a8,cnf,120,20.0,0.04882160200003227,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
05c453ef-31a8-4902-9c7f-acf54d4f4c2d,cnf,121,20.0,0.048445662000005996,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,59
e9b39f5f-377b-447b-9eaf-9db5e67468ee,cnf,122,20.0,0.04844547299995838,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
419c7881-e9d1-4c87-989e-c3db25a3b7a8,cnf,123,20.0,0.049355702000013935,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,22,60
1c4580dd-3a88-4a03-887a-6d5594551fc5,cnf,124,20.0,0.04899317299998529,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,24,59
9be919fa-8b02-49e6-9d7c-fdd3d8a5c21a,cnf,125,20.0,0.04856145200000128,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,59
92cd5d2d-7768-4594-ba95-c7eb9accdb7c,cnf,126,20.0,0.048674691999963215,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,19,59
6ee2569d-72a7-40fc-9555-f2792f944884,cnf,127,20.0,0.049753592000001845,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,60
f1fb9ca2-5069-4b06-adb1-4fb08254eb5c,cnf,1,20.0,0.04851507300003277,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,21,59
0739f423-0d7a-450c-8d3e-365849339128,cnf,2,20.0,0.04889391200003956,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
8dbe93d2-368b-4947-9104-36b64cb8a470,cnf,3,20.0,0.0479137229999651,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,23,58
701496f7-2bd2-4599-ba6d-da7041f988dd,cnf,4,20.0,0.048517773000014586,True,9,1,UNSAT,20,Minisat220_DoneNormally_UNSAT,20,59
